System Name,System Type,CPU Count,CPU Ppin,CPU Serial Number,Memory Count,Memory Size,Memory Speed,BIOS,Board Product,HW Config,Board Serial,PBA,SuperGroup,Group,Team,Division,Subdivision,Discipline,Val Team,Function,Pool,Product,Project,Processor,Domain,Activity,Owner,Site,Active State,System State,NGA Project,NGA Activity,NGA Config,Last Scan,BAT Result,HMA Version,Location,HMA Status
fl31ca102es1107,BHS-AVC-GNR,1,33915875AFD4F70B,759Y5B8700269,12,384.0,6400,BHSDCRB1.IPC.3544.P80.2506250319,AvenueCity,,,M23789-401,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,GNR-AP,GNR,Granite Rapid AP,,Execution.Released,"Mangalore, Kiran; Aa, Raghavendra",Flexential,Validation,online,,,,2025-09-29T19:52:11,Pass,,,Not Running
fl31ca102es1108,BHS-AVC-GNR,2,"43E3FFCA28B57F3A, 43E4014753C86480","D4594EL300112, D4594EL300271",24,3072.0,6400,BHSDCRB1.IPC.3545.P03.2509181956,AvenueCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,GNR-AP,GNR,Granite Rapid AP,,Execution.Released,"Mangalore, Kiran; Aa, Raghavendra",Flexential,Validation,online,,,,2025-06-23T20:08:59,Pass,,,Not Running
fl31ca102es1109,BHS-AVC-GNR,1,43D1214779FFF15A,D4433HW800586,12,384.0,6400,BHSDCRB1.IPC.3545.P03.2509181956,AvenueCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,GNR-AP,GNR,Granite Rapid AP,,Execution.Released,"Mangalore, Kiran; Aa, Raghavendra",Flexential,Validation,offline,,,,2025-07-08T12:39:29,Pass,,,Not Running
fl31ca102fs0101,BHS-BNC-SRF,2,"44512DCDC4DEF26D, 44513BCA66C8AA26","D4J08E6300046, D4J08E6300121",8,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-26T21:27:55,Pass,,,Not Running
fl31ca102fs0102,BHS-BNC-SRF,2,"41FDAE4B816EB74B, 41FDAF2FB9250F7B","D47353T000164, D47353T000286",16,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-05-16T17:19:59,Pass,,,Not Running
fl31ca102fs0103,BHS-BNC-SRF,1,4439F74643301C35,D4828NB100005,16,4096.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-07-14T16:34:04,Pass,,,Not Running
fl31ca102fs0104,BHS-BNC-SRF,1,4255E22F2B3EBD6E,D4107BE800110,8,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-22T11:22:38,Pass,,,Not Running
fl31ca102fs0105,BHS-BNC-SRF,1,41CB6FCB45DE0F26,D47353T000322,8,256.0,5600,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-28T18:19:24,Pass,,,Not Running
fl31ca102fs0106,BHS-BNC-SRF,1,41CB7008A3924539,D47353T000428,8,256.0,5600,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-29T16:14:32,Pass,,,Not Running
fl31ca102fs0107,BHS-BNC-SRF,1,4255E24D8BA7BB7E,D4107BE800194,8,256.0,5600,BHSDCRB1.MSH.3544.P80.2508251816,BeechnutCity,,,M61861-301,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,offline,,,,2025-08-26T10:24:11,Pass,,,Not Running
fl31ca102fs0108,BHS-BNC-SRF,2,"30EDC05D37D25B96, 1C4C4A5DDF8F2F12","D4637RX300044, D4635TU700108",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-06-24T20:37:43,Pass,,,Not Running
fl31ca102fs0109,BHS-BNC-SRF,2,"4226BE2F0B6104AD, 241CD25DE1E324A7","D47353T000269, D4637RX300005",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-17T16:49:46,Pass,,,Not Running
fl31ca102fs0201,BHS-BNC-SRF,2,"41FD07CA8B29AE62, 41FD05CC077EFA14","D47353T000434, D47353T000309",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-25T22:38:09,Pass,,,Not Running
fl31ca102fs0202,BHS-BNC-GNR,2,"4859E7CBC0AE423B, 4859A84CB31D2637","D4M061T100137, D4M061T100002",16,512.0,6400,BHSDCRB1.IPC.3544.P15.2410230211,BeechnutCity,,,,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,GNR-SP,GNR,Granite Rapid SP,,Execution.Released,,Flexential,Validation,offline,,,,2024-11-21T00:16:08,Pass,,,Not Running
fl31ca102fs0203,BHS-BNC-SRF,1,4439F646BD11890E,D4828NB100280,8,256.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,offline,,,,2025-04-21T23:43:04,Pass,,,Not Running
fl31ca102fs0204,BHS-BNC-SRF,2,"41FDB0CD4FE5A046, 41FDAFC073EA772C","D47353T000369, D47353T000418",8,1024.0,6400,BHSDCRB1.IPC.3544.P29.2412180232,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,offline,,,,2025-01-06T23:05:33,Pass,,,Not Running
fl31ca102fs0205,BHS-BNC-SRF,1,3F0F863CE8926B12,D3R71V7500169,8,256.0,6400,BHSDCRB1.IPC.3545.P03.2509190048,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-01-14T18:09:54,Pass,,,Not Running
fl31ca102fs0206,BHS-BNC-SRF,2,"41FD064B1114B06D, 41FD064CEA684215","D47353T000083, D47353T000146",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-07-14T16:56:16,Pass,,,Not Running
fl31ca102fs0207,BHS-BNC-SRF,2,"42AD03CCA1EC7E4D, 42269FCCBE594955","D47353T000332, D47353T000190",32,3072.0,6400,BHSDCRB1.IPC.3544.P80.2506250006,BeechnutCity,,,M61861-306,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,offline,,,,2025-08-19T10:23:08,Pass,,,Not Running
fl31ca102fs0208,BHS-BNC-SRF,2,"41FCEB4CA39B3B1B, 41FCEB466F638E27","D47353T000341, D47353T000359",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,offline,,,,2025-04-21T23:41:50,Pass,,,Not Running
fl31ca102fs0209,BHS-BNC-SRF,2,"41FD064A6BA63C36, 41FD07CB2BFAE002","D47353T000340, D47353T000353",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,offline,,,,2025-04-21T23:43:07,Pass,,,Not Running
fl31ca102fs0301,BHS-BNC-SRF,2,"3F1E524DF87CD263, 3F1E6F3C94E0583A","D3H28S5200220, D3H28S5200366",16,1024.0,5600,BHSDCRB1.IPC.3544.P80.2506190528,BeechnutCity,,,M61861-306,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-08-28T16:24:01,Pass,,,Not Running
fl31ca102fs0302,BHS-BNC-SRF,2,"2CB3A95D21208D4E, 42759CCB73B6022E","D4637RX300047, D4107BE800244",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T23:43:09,Pass,,,Not Running
fl31ca102fs0303,BHS-BNC-SRF,2,"42AD6F084D3A8A48, 41FD0847E967E20A","D4107BE800170, D47353T000220",16,1536.0,5600,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T21:46:18,Pass,,,Not Running
fl31ca102fs0304,BHS-BNC-SRF,2,"44515808C1B4F897, 4451570827D2BE69","D4J08E6300042, D4J08E6300118",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T21:46:32,Pass,,,Not Running
fl31ca102fs0305,BHS-BNC-SRF,2,"41FD074CFEE79441, 42AD6E107F2DD7F9","D47353T000045, D4107BE800176",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T21:46:41,Pass,,,Not Running
fl31ca102fs0306,BHS-BNC-SRF,2,"41FD084AC1426D2A, 41FD08CEE635D07C","D47353T000329, D47353T000313",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-22T17:23:31,Pass,,,Not Running
fl31ca102fs0307,BHS-BNC-SRF,2,"3F71F74990D1AC61, 3F624ECB13CA2C6E","D4124MW200075, D4124MW200110",16,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509190048,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T21:50:06,Pass,,,Not Running
fl31ca102fs0308,BHS-BNC-SRF,1,4450EF4677C302E7,D4J08E6300059,8,256.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-26T19:23:49,Pass,,,Not Running
fl31ca102fs0309,BHS-BNC-SRF,2,"3F6253CBD3F5280A, 3F62524D18637B14","D4124MW200111, D4124MW200288",16,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509190048,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T22:06:23,Pass,,,Not Running
fl31ca102fs0401,BHS-BNC-SRF,2,"41F4D1CBD18C227E, 41F500CAF9CF405E","D47353T000288, D47353T000099",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-10T15:10:57,Pass,,,Not Running
fl31ca102fs0402,BHS-BNC-SRF,2,"42563BCBB038F83E, 425623CB517F5213","D4107BE800013, D4107BE800269",16,1536.0,5600,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,offline,,,,2025-09-29T22:49:01,Pass,,,Not Running
fl31ca102fs0403,BHS-BNC-SRF,2,"41FCCACBBC48A818, 41FCCACCD651EA08","D47353T000071, D47353T000195",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2024-08-20T18:55:28,Pass,,,Not Running
fl31ca102fs0404,BHS-BNC-SRF,2,"3F05AF4C275DE636, 3F05B04A89EC5E78","D3R71V7500275, D4904QD100227",16,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509190048,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-07-03T17:00:46,Pass,,,Not Running
fl31ca102fs0405,BHS-BNC-SRF,2,"3E9D774B45683E64, 3E9D774C2E4C9305","D4904QD100125, D4904QD100110",16,1536.0,6400,BHSDCRB1.IPC.3545.P03.2509190048,BeechnutCity,,,M61861-306,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-08-07T22:17:36,Pass,,,Not Running
fl31ca102fs0406,BHS-BNC-SRF,2,"2069E05D45358444, 42AD6F4BB6435578","D4635TU700079, D4107BE800254",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-08-07T22:12:03,Pass,,,Not Running
fl31ca102fs0407,BHS-BNC-SRF,2,"241CD65DDD384D15, 4226BD4A90CD5127","D4992XY900082, D47353T000320",16,1536.0,5600,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-22T17:17:15,Pass,,,Not Running
fl31ca102fs0408,BHS-BNC-SRF,2,"4226E12F0532C924, 42563C4D37A2C13F","D4808BX500019, D4107BE800008",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2024-11-14T22:51:09,Pass,,,Not Running
fl31ca102fs0409,BHS-BNC-SRF,2,"41FCCA4D0F64C537, 41FC9CCA9BE83663","D47353T000169, D47353T000412",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T17:12:48,Pass,,,Not Running
fl31ca102fs0501,BHS-BNC-SRF,1,44512C4AB00AED70,D4J08E6300083,16,1536.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-10T15:12:10,Pass,,,Not Running
fl31ca102fs0502,BHS-BNC-SRF,1,41FDAECC767D0F3D,D47353T000238,8,256.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-26T16:27:17,Pass,,,Not Running
fl31ca102fs0503,BHS-BNC-SRF,1,41FCEACB1F16DA5E,D47353T000350,8,256.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-09T16:20:35,Pass,,,Not Running
fl31ca102fs0504,BHS-BNC-SRF,2,"4226C0CA5C8A1047, 4226E02FF15A2F48","D4808BX500140, D4808BX500214",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-04T09:03:10,Pass,,,Not Running
fl31ca102fs0505,BHS-BNC-SRF,1,206EAD5D65B869D6,D4103GB300077,8,256.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-29T08:32:05,Pass,,,Not Running
fl31ca102fs0506,BHS-BNC-SRF,2,"41FDAECDDBF2E873, 42AD6DCB5491845F","D47353T000281, D4107BE800146",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-303,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-08-29T19:12:56,Pass,,,Not Running
fl31ca102fs0507,BHS-BNC-SRF,2,"30E2B85DF7D6FDB6, 2FC8DC5DCDB4E4EF","D4992XY900014, D4992XY900035",16,512.0,5600,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-26T23:06:21,Pass,,,Not Running
fl31ca102fs0508,BHS-BNC-SRF,2,"42563D4AF3912E49, 42563C4E03430A79","D4107BE800137, D4107BE800165",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-06-25T09:44:29,Pass,,,Not Running
fl31ca102fs0509,BHS-BNC-SRF,1,4255E2CB27F7AC02,D4107BE800005,8,256.0,5600,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2024-11-13T10:29:40,Pass,,,Not Running
fl31ca102fs0601,BHS-BNC-SRF,1,441D734BFAC52A5E,D4J08E6300043,16,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-26T19:20:40,Pass,,,Not Running
fl31ca102fs0602,BHS-BNC-SRF,2,"41FD094D8975752B, 41FD084DFB4AF418","D47353T000005, D47353T000444",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-10T19:39:31,Pass,,,Not Running
fl31ca102fs0603,BHS-BNC-SRF,2,"4255C22F479A934B, 4255C14CA732DC32","D4107BE800083, D4107BE800051",16,512.0,6400,BHSDCRB1.MSH.3544.P80.2508251816,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-08-08T09:37:33,Pass,,,Not Running
fl31ca102fs0604,BHS-BNC-SRF,2,"443B684C1905BF2F, 44512ECD15B2A92A","D4828NB100184, D4J08E6300098",16,1024.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-26T21:31:48,Pass,,,Not Running
fl31ca102fs0605,BHS-BNC-SRF,2,"425622CE5777FD09, 42563BCA4C396656","D4107BE800106, D4107BE800207",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-06-30T10:44:20,Pass,,,Not Running
fl31ca102fs0606,BHS-BNC-GNR,2,"485F6F4BFE3AEC0E, 4859EACC85B6C200","D4KC541800237, D4L274X800375",16,512.0,6400,BHSDCRB1.IPC.3544.P15.2410230211,BeechnutCity,,,,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,GNR-SP,GNR,Granite Rapid SP,,Execution.Released,,Flexential,Validation,online,,,,2024-12-17T07:10:20,Pass,,,Not Running
fl31ca102fs0607,BHS-BNC-SRF,2,"41FC730863673D61, 42557208A34733B0","D47353T000398, D4107BE800189",16,1536.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-26T19:18:38,Pass,,,Not Running
fl31ca102fs0608,BHS-BNC-SRF,2,"3F61F7CD129E3360, 3F71F72FC1C98543","D4124MW200166, D4124MW200004",16,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509190048,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T18:47:15,Pass,,,Not Running
fl31ca102fs0609,BHS-BNC-SRF,2,"4451544BA59AF442, 4451560815C29262","D4J08E6300123, D4J08E6300037",16,1536.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-21T18:53:00,Pass,,,Not Running
fl31ca102fs0701,BHS-BNC-SRF,2,"4226BECBE1755A32, 4439F84625F3D8ED","D47353T000047, D4828NB100249",16,4096.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-08-21T23:45:53,Pass,,,Not Running
fl31ca102fs0702,BHS-BNC-SRF,2,"4226C04C6E373974, 4226BF4D76A2B32A","D47353T000268, D47353T000393",16,4096.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-306,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-08-29T07:08:51,Pass,,,Not Running
fl31ca102fs0703,BHS-BNC-SRF,2,"445154CCDC6C4E5E, 4451564DAE1BA758","D4J08E6300054, D4J08E6300027",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,M61861-205,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-09-12T06:18:10,Pass,,,Not Running
fl31ca102fs0704,BHS-BNC-SRF,2,"206A4B5D817C8A4D, 206A955D1756BB1A","D4635TU700166, D4635TU700134",16,512.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-04-22T17:40:07,Pass,,,Not Running
fl31ca102fs0705,BHS-BNC-SRF,2,"41FDE82F6D7DE806, 41FDB140A9804C4B","D47353T000423, D47353T000122",16,2048.0,6400,BHSDCRB1.IPC.3545.P03.2509242327,BeechnutCity,,,,DCAI,,SNV.CFE,SNV,CFE,PVST,Labs,Labs,,SRF-SP,SRF,Sierra Forest SP,,Execution.Released,"Yadav, Anjali",Flexential,Validation,online,,,,2025-05-27T05:09:50,Pass,,,Not Running
